운행일자,정산사ID,가상카드번호,정산지역코드,카드구분코드,정산사차량ID,교통수단코드,정산사노선ID,승차일시,정산사승차정류장ID,하차일시,정산사하차정류장ID,트랜잭션ID,환승건수,이용자유형코드(시스템),이용자수,이용거리,탑승시간
20240118,03,100035000430,MM101,C,143700430,1,43700430,20240119040000,STOP0004,20240119043000,STOP0004,030,1,02,1,18593,28
20240118,03,100035000431,MM101,C,143700431,1,43700431,20240119050000,STOP0009,20240119053000,STOP0004,031,2,03,1,9940,31
20240119,03,100035000432,MM101,C,143700432,1,43700432,20240119060000,STOP0019,20240119063000,STOP0019,032,2,01,1,18188,41
20240119,03,100035000433,MM101,C,143700433,1,43700433,20240119070000,STOP0005,20240119073000,STOP0015,033,0,01,1,9325,42
20240119,03,100035000434,MM101,C,143700434,1,43700434,20240119080000,STOP0015,20240119083000,STOP0018,034,0,01,1,21800,34
20240119,03,100035000435,MM101,C,143700435,1,43700435,20240119090000,STOP0002,20240119093000,STOP0008,035,1,01,1,11629,31
20240119,03,100035000436,MM101,C,143700436,1,43700436,20240119100000,STOP0009,20240119103000,STOP0004,036,1,01,1,6141,43
20240119,03,100035000437,MM101,C,143700437,1,43700437,20240119110000,STOP0010,20240119113000,STOP0007,037,0,03,1,22352,19
20240119,03,100035000438,MM101,C,143700438,2,43700438,20240119120000,STOP0010,20240119123000,STOP0008,038,2,01,1,4671,30
20240119,03,100035000439,MM101,C,143700439,2,43700439,20240119130000,STOP0016,20240119133000,STOP0004,039,1,03,1,8292,5
20240119,03,100035000440,MM101,C,143700440,2,43700440,20240119140000,STOP0003,20240119143000,STOP0009,040,0,01,1,16438,8
20240119,03,100035000441,MM101,C,143700441,2,43700441,20240119150000,STOP0003,20240119153000,STOP0001,041,0,02,1,24385,33
20240119,03,100035000442,MM101,C,143700442,1,43700442,20240119160000,STOP0016,20240119163000,STOP0008,042,2,02,1,13231,5
20240119,03,100035000443,MM101,C,143700443,2,43700443,20240119170000,STOP0008,20240119173000,STOP0010,043,0,01,1,19482,47
20240119,03,100035000444,MM101,C,143700444,2,43700444,20240119180000,STOP0018,20240119183000,STOP0003,044,0,04,1,15511,54
20240119,03,100035000445,MM101,C,143700445,1,43700445,20240119190000,STOP0004,20240119193000,STOP0001,045,1,02,1,12109,50
20240119,03,100035000446,MM101,C,143700446,2,43700446,20240119200000,STOP0005,20240119203000,STOP0005,046,0,03,1,9444,26
20240119,03,100035000447,MM101,C,143700447,2,43700447,20240119210000,STOP0002,20240119213000,STOP0013,047,0,01,1,22445,15
20240119,03,100035000448,MM101,C,143700448,1,43700448,20240119220000,STOP0000,20240119223000,STOP0000,048,1,03,1,16605,14
20240119,03,100035000449,MM101,C,143700449,1,43700449,20240119230000,STOP0019,20240119233000,STOP0017,049,2,04,1,14026,21
20240119,03,100035000450,MM101,C,143700450,1,43700450,20240120000000,STOP0015,20240120003000,STOP0006,050,2,01,1,10321,40
20240119,03,100035000451,MM101,C,143700451,2,43700451,20240120010000,STOP0010,20240120013000,STOP0000,051,1,02,1,20648,51
20240119,03,100035000452,MM101,C,143700452,2,43700452,20240120020000,STOP0012,20240120023000,STOP0000,052,1,03,1,6435,30
20240119,03,100035000453,MM101,C,143700453,1,43700453,20240120030000,STOP0009,20240120033000,STOP0000,053,2,02,1,9493,52
20240119,03,100035000454,MM101,C,143700454,1,43700454,20240120040000,STOP0002,20240120043000,STOP0003,054,2,02,1,7691,25
20240119,03,100035000455,MM101,C,143700455,2,43700455,20240120050000,STOP0008,20240120053000,STOP0003,055,2,01,1,3763,17
20240120,03,100035000456,MM101,C,143700456,1,43700456,20240120060000,STOP0011,20240120063000,STOP0017,056,2,03,1,21389,13
20240120,03,100035000457,MM101,C,143700457,2,43700457,20240120070000,STOP0013,20240120073000,STOP0010,057,2,04,1,4241,15
20240120,03,100035000458,MM101,C,143700458,1,43700458,20240120080000,STOP0000,20240120083000,STOP0000,058,1,02,1,4057,15
20240120,03,100035000459,MM101,C,143700459,1,43700459,20240120090000,STOP0017,20240120093000,STOP0009,059,0,01,1,17934,10
20240120,03,100035000460,MM101,C,143700460,2,43700460,20240120100000,STOP0016,20240120103000,STOP0008,060,2,01,1,6574,5
20240120,03,100035000461,MM101,C,143700461,1,43700461,20240120110000,STOP0008,20240120113000,STOP0003,061,2,04,1,6411,58
20240120,03,100035000462,MM101,C,143700462,1,43700462,20240120120000,STOP0008,20240120123000,STOP0005,062,0,01,1,2587,10
20240120,03,100035000463,MM101,C,143700463,1,43700463,20240120130000,STOP0009,20240120133000,STOP0015,063,0,02,1,11014,17
20240120,03,100035000464,MM101,C,143700464,2,43700464,20240120140000,STOP0018,20240120143000,STOP0001,064,0,01,1,6920,26
20240120,03,100035000465,MM101,C,143700465,1,43700465,20240120150000,STOP0014,20240120153000,STOP0017,065,0,03,1,22644,35
20240120,03,100035000466,MM101,C,143700466,1,43700466,20240120160000,STOP0004,20240120163000,STOP0009,066,0,03,1,12688,26
20240120,03,100035000467,MM101,C,143700467,1,43700467,20240120170000,STOP0014,20240120173000,STOP0016,067,0,02,1,5409,41
20240120,03,100035000468,MM101,C,143700468,1,43700468,20240120180000,STOP0019,20240120183000,STOP0012,068,1,03,1,6783,51
20240120,03,100035000469,MM101,C,143700469,1,43700469,20240120190000,STOP0001,20240120193000,STOP0017,069,0,04,1,1712,31
20240120,03,100035000470,MM101,C,143700470,1,43700470,20240120200000,STOP0012,20240120203000,STOP0012,070,0,01,1,6406,54
20240120,03,100035000471,MM101,C,143700471,2,43700471,20240120210000,STOP0015,20240120213000,STOP0016,071,1,02,1,24804,56
20240120,03,100035000472,MM101,C,143700472,2,43700472,20240120220000,STOP0014,20240120223000,STOP0004,072,0,04,1,13041,18
20240120,03,100035000473,MM101,C,143700473,1,43700473,20240120230000,STOP0009,20240120233000,STOP0010,073,2,01,1,24227,51
20240120,03,100035000474,MM101,C,143700474,2,43700474,20240121000000,STOP0013,20240121003000,STOP0006,074,2,04,1,3433,9
20240120,03,100035000475,MM101,C,143700475,2,43700475,20240121010000,STOP0009,20240121013000,STOP0009,075,0,02,1,4301,40
20240120,03,100035000476,MM101,C,143700476,1,43700476,20240121020000,STOP0013,20240121023000,STOP0016,076,1,02,1,17654,36
20240120,03,100035000477,MM101,C,143700477,2,43700477,20240121030000,STOP0008,20240121033000,STOP0014,077,2,04,1,12586,38
20240120,03,100035000478,MM101,C,143700478,2,43700478,20240121040000,STOP0013,20240121043000,STOP0017,078,1,01,1,18463,11
20240120,03,100035000479,MM101,C,143700479,2,43700479,20240121050000,STOP0002,20240121053000,STOP0018,079,2,03,1,6322,46
20240121,03,100035000480,MM101,C,143700480,2,43700480,20240121060000,STOP0019,20240121063000,STOP0001,080,0,03,1,14932,52
20240121,03,100035000481,MM101,C,143700481,2,43700481,20240121070000,STOP0015,20240121073000,STOP0003,081,1,04,1,6257,14
20240121,03,100035000482,MM101,C,143700482,2,43700482,20240121080000,STOP0001,20240121083000,STOP0002,082,1,02,1,14733,54
20240121,03,100035000483,MM101,C,143700483,2,43700483,20240121090000,STOP0009,20240121093000,STOP0006,083,1,01,1,14368,21
20240121,03,100035000484,MM101,C,143700484,2,43700484,20240121100000,STOP0002,20240121103000,STOP0017,084,2,01,1,10777,34
20240121,03,100035000485,MM101,C,143700485,1,43700485,20240121110000,STOP0010,20240121113000,STOP0009,085,2,02,1,12249,25
20240121,03,100035000486,MM101,C,143700486,1,43700486,20240121120000,STOP0010,20240121123000,STOP0006,086,2,03,1,23598,17
20240121,03,100035000487,MM101,C,143700487,2,43700487,20240121130000,STOP0012,20240121133000,STOP0007,087,0,01,1,22390,5
20240121,03,100035000488,MM101,C,143700488,2,43700488,20240121140000,STOP0006,20240121143000,STOP0005,088,2,04,1,21369,5
20240121,03,100035000489,MM101,C,143700489,1,43700489,20240121150000,STOP0016,20240121153000,STOP0000,089,0,03,1,13881,51
20240121,03,100035000490,MM101,C,143700490,2,43700490,20240121160000,STOP0001,20240121163000,STOP0003,090,1,04,1,10587,37
20240121,03,100035000491,MM101,C,143700491,2,43700491,20240121170000,STOP0011,20240121173000,STOP0013,091,1,03,1,9791,42
20240121,03,100035000492,MM101,C,143700492,1,43700492,20240121180000,STOP0009,20240121183000,STOP0016,092,0,02,1,9705,29
20240121,03,100035000493,MM101,C,143700493,1,43700493,20240121190000,STOP0017,20240121193000,STOP0019,093,2,04,1,23375,30
20240121,03,100035000494,MM101,C,143700494,1,43700494,20240121200000,STOP0010,20240121203000,STOP0017,094,0,04,1,23611,17
20240121,03,100035000495,MM101,C,143700495,2,43700495,20240121210000,STOP0015,20240121213000,STOP0010,095,1,02,1,10258,32
20240121,03,100035000496,MM101,C,143700496,2,43700496,20240121220000,STOP0016,20240121223000,STOP0013,096,1,04,1,8833,37
20240121,03,100035000497,MM101,C,143700497,1,43700497,20240121230000,STOP0018,20240121233000,STOP0008,097,0,03,1,20270,41
20240121,03,100035000498,MM101,C,143700498,1,43700498,20240122000000,STOP0017,20240122003000,STOP0014,098,2,01,1,15245,45
20240121,03,100035000499,MM101,C,143700499,2,43700499,20240122010000,STOP0002,20240122013000,STOP0011,099,2,01,1,20037,34
20240121,03,100035000500,MM101,C,143700500,1,43700500,20240122020000,STOP0015,20240122023000,STOP0009,000,0,02,1,16754,53
20240121,03,100035000501,MM101,C,143700501,2,43700501,20240122030000,STOP0005,20240122033000,STOP0018,001,0,03,1,10280,52
20240121,03,100035000502,MM101,C,143700502,2,43700502,20240122040000,STOP0011,20240122043000,STOP0018,002,2,04,1,13577,12
20240121,03,100035000503,MM101,C,143700503,1,43700503,20240122050000,STOP0010,20240122053000,STOP0005,003,1,04,1,22248,53
20240122,03,100035000504,MM101,C,143700504,1,43700504,20240122060000,STOP0014,20240122063000,STOP0019,004,0,01,1,3514,51
20240122,03,100035000505,MM101,C,143700505,2,43700505,20240122070000,STOP0014,20240122073000,STOP0005,005,2,04,1,4969,5
20240122,03,100035000506,MM101,C,143700506,1,43700506,20240122080000,STOP0015,20240122083000,STOP0007,006,2,01,1,20668,16
20240122,03,100035000507,MM101,C,143700507,1,43700507,20240122090000,STOP0009,20240122093000,STOP0000,007,1,02,1,5566,9
20240122,03,100035000508,MM101,C,143700508,1,43700508,20240122100000,STOP0011,20240122103000,STOP0016,008,1,04,1,3196,28
20240122,03,100035000509,MM101,C,143700509,1,43700509,20240122110000,STOP0012,20240122113000,STOP0016,009,1,03,1,18173,10
20240122,03,100035000510,MM101,C,143700510,2,43700510,20240122120000,STOP0003,20240122123000,STOP0014,010,1,04,1,20859,29
20240122,03,100035000511,MM101,C,143700511,2,43700511,20240122130000,STOP0006,20240122133000,STOP0006,011,1,01,1,12345,5
20240122,03,100035000512,MM101,C,143700512,2,43700512,20240122140000,STOP0001,20240122143000,STOP0018,012,0,02,1,2309,29
20240122,03,100035000513,MM101,C,143700513,2,43700513,20240122150000,STOP0014,20240122153000,STOP0002,013,2,01,1,1864,5
20240122,03,100035000514,MM101,C,143700514,1,43700514,20240122160000,STOP0007,20240122163000,STOP0010,014,0,04,1,13055,36
20240122,03,100035000515,MM101,C,143700515,1,43700515,20240122170000,STOP0006,20240122173000,STOP0019,015,0,01,1,6389,46
20240122,03,100035000516,MM101,C,143700516,2,43700516,20240122180000,STOP0014,20240122183000,STOP0018,016,0,01,1,20747,46
20240122,03,100035000517,MM101,C,143700517,2,43700517,20240122190000,STOP0013,20240122193000,STOP0008,017,0,02,1,12716,7
20240122,03,100035000518,MM101,C,143700518,1,43700518,20240122200000,STOP0007,20240122203000,STOP0009,018,0,03,1,12978,53
20240122,03,100035000519,MM101,C,143700519,2,43700519,20240122210000,STOP0011,20240122213000,STOP0001,019,1,04,1,4003,23
20240122,03,100035000520,MM101,C,143700520,2,43700520,20240122220000,STOP0012,20240122223000,STOP0000,020,1,02,1,15174,47
20240122,03,100035000521,MM101,C,143700521,1,43700521,20240122230000,STOP0010,20240122233000,STOP0015,021,2,03,1,14772,33
20240122,03,100035000522,MM101,C,143700522,2,43700522,20240123000000,STOP0016,20240123003000,STOP0017,022,0,01,1,18615,54
20240122,03,100035000523,MM101,C,143700523,1,43700523,20240123010000,STOP0016,20240123013000,STOP0016,023,2,03,1,8959,6
20240122,03,100035000524,MM101,C,143700524,1,43700524,20240123020000,STOP0003,20240123023000,STOP0005,024,1,01,1,12980,13
20240122,03,100035000525,MM101,C,143700525,2,43700525,20240123030000,STOP0007,20240123033000,STOP0013,025,1,01,1,20095,21
20240122,03,100035000526,MM101,C,143700526,1,43700526,20240123040000,STOP0004,20240123043000,STOP0014,026,1,02,1,7581,50
20240122,03,100035000527,MM101,C,143700527,2,43700527,20240123050000,STOP0015,20240123053000,STOP0013,027,0,01,1,17805,40
20240123,03,100035000528,MM101,C,143700528,1,43700528,20240123060000,STOP0003,20240123063000,STOP0002,028,0,02,1,10965,21
20240123,03,100035000529,MM101,C,143700529,2,43700529,20240123070000,STOP0014,20240123073000,STOP0018,029,1,03,1,12760,53
20240123,03,100035000530,MM101,C,143700530,2,43700530,20240123080000,STOP0011,20240123083000,STOP0011,030,2,03,1,15922,16
20240123,03,100035000531,MM101,C,143700531,2,43700531,20240123090000,STOP0004,20240123093000,STOP0001,031,2,01,1,1946,24
20240123,03,100035000532,MM101,C,143700532,1,43700532,20240123100000,STOP0015,20240123103000,STOP0002,032,1,02,1,19218,54
20240123,03,100035000533,MM101,C,143700533,1,43700533,20240123110000,STOP0013,20240123113000,STOP0017,033,2,01,1,2564,7
20240123,03,100035000534,MM101,C,143700534,2,43700534,20240123120000,STOP0009,20240123123000,STOP0000,034,1,02,1,8332,47
20240123,03,100035000535,MM101,C,143700535,1,43700535,20240123130000,STOP0006,20240123133000,STOP0019,035,2,02,1,5944,54
20240123,03,100035000536,MM101,C,143700536,2,43700536,20240123140000,STOP0012,20240123143000,STOP0005,036,1,02,1,17057,8
20240123,03,100035000537,MM101,C,143700537,2,43700537,20240123150000,STOP0019,20240123153000,STOP0004,037,2,03,1,14877,21
20240123,03,100035000538,MM101,C,143700538,1,43700538,20240123160000,STOP0004,20240123163000,STOP0000,038,0,02,1,11139,54
20240123,03,100035000539,MM101,C,143700539,2,43700539,20240123170000,STOP0002,20240123173000,STOP0018,039,1,03,1,2308,41
20240123,03,100035000540,MM101,C,143700540,1,43700540,20240123180000,STOP0014,20240123183000,STOP0000,040,1,02,1,20370,50
20240123,03,100035000541,MM101,C,143700541,2,43700541,20240123190000,STOP0003,20240123193000,STOP0015,041,2,03,1,17770,46
20240123,03,100035000542,MM101,C,143700542,1,43700542,20240123200000,STOP0014,20240123203000,STOP0011,042,1,04,1,23515,19
20240123,03,100035000543,MM101,C,143700543,2,43700543,20240123210000,STOP0013,20240123213000,STOP0007,043,1,03,1,4258,37
20240123,03,100035000544,MM101,C,143700544,2,43700544,20240123220000,STOP0019,20240123223000,STOP0015,044,1,03,1,23505,20
20240123,03,100035000545,MM101,C,143700545,1,43700545,20240123230000,STOP0018,20240123233000,STOP0000,045,0,01,1,5811,15
20240123,03,100035000546,MM101,C,143700546,2,43700546,20240124000000,STOP0012,20240124003000,STOP0003,046,0,02,1,23958,59
20240123,03,100035000547,MM101,C,143700547,2,43700547,20240124010000,STOP0009,20240124013000,STOP0009,047,2,04,1,7697,24
20240123,03,100035000548,MM101,C,143700548,1,43700548,20240124020000,STOP0004,20240124023000,STOP0010,048,0,01,1,21317,42
20240123,03,100035000549,MM101,C,143700549,2,43700549,20240124030000,STOP0019,20240124033000,STOP0016,049,2,02,1,16775,28
20240123,03,100035000550,MM101,C,143700550,1,43700550,20240124040000,STOP0019,20240124043000,STOP0006,050,0,04,1,12039,58
20240123,03,100035000551,MM101,C,143700551,2,43700551,20240124050000,STOP0005,20240124053000,STOP0011,051,2,04,1,2439,20
20240124,03,100035000552,MM101,C,143700552,1,43700552,20240124060000,STOP0003,20240124063000,STOP0006,052,0,04,1,23553,34
20240124,03,100035000553,MM101,C,143700553,2,43700553,20240124070000,STOP0001,20240124073000,STOP0011,053,0,02,1,12634,38
20240124,03,100035000554,MM101,C,143700554,2,43700554,20240124080000,STOP0015,20240124083000,STOP0014,054,2,04,1,21864,5
20240124,03,100035000555,MM101,C,143700555,2,43700555,20240124090000,STOP0017,20240124093000,STOP0001,055,1,04,1,1055,28
20240124,03,100035000556,MM101,C,143700556,1,43700556,20240124100000,STOP0004,20240124103000,STOP0013,056,1,01,1,20708,28
20240124,03,100035000557,MM101,C,143700557,1,43700557,20240124110000,STOP0003,20240124113000,STOP0012,057,0,03,1,24161,13
20240124,03,100035000558,MM101,C,143700558,1,43700558,20240124120000,STOP0012,20240124123000,STOP0003,058,2,02,1,1105,26
20240124,03,100035000559,MM101,C,143700559,1,43700559,20240124130000,STOP0018,20240124133000,STOP0013,059,1,03,1,4201,16
20240124,03,100035000560,MM101,C,143700560,2,43700560,20240124140000,STOP0001,20240124143000,STOP0013,060,2,01,1,16184,21
20240124,03,100035000561,MM101,C,143700561,2,43700561,20240124150000,STOP0012,20240124153000,STOP0015,061,1,03,1,1669,29
20240124,03,100035000562,MM101,C,143700562,1,43700562,20240124160000,STOP0010,20240124163000,STOP0006,062,2,04,1,13663,32
20240124,03,100035000563,MM101,C,143700563,1,43700563,20240124170000,STOP0003,20240124173000,STOP0018,063,0,04,1,1966,19
20240124,03,100035000564,MM101,C,143700564,1,43700564,20240124180000,STOP0019,20240124183000,STOP0001,064,2,02,1,17691,34
20240124,03,100035000565,MM101,C,143700565,2,43700565,20240124190000,STOP0019,20240124193000,STOP0009,065,1,02,1,19522,55
20240124,03,100035000566,MM101,C,143700566,1,43700566,20240124200000,STOP0014,20240124203000,STOP0017,066,0,02,1,12656,31
20240124,03,100035000567,MM101,C,143700567,1,43700567,20240124210000,STOP0003,20240124213000,STOP0016,067,2,01,1,16893,26
20240124,03,100035000568,MM101,C,143700568,2,43700568,20240124220000,STOP0008,20240124223000,STOP0004,068,1,02,1,14089,14
20240124,03,100035000569,MM101,C,143700569,2,43700569,20240124230000,STOP0006,20240124233000,STOP0011,069,0,01,1,17493,35
20240124,03,100035000570,MM101,C,143700570,1,43700570,20240125000000,STOP0018,20240125003000,STOP0005,070,2,04,1,4632,31
20240124,03,100035000571,MM101,C,143700571,2,43700571,20240125010000,STOP0018,20240125013000,STOP0008,071,1,03,1,24112,16
20240124,03,100035000572,MM101,C,143700572,1,43700572,20240125020000,STOP0005,20240125023000,STOP0019,072,2,04,1,6684,50
20240124,03,100035000573,MM101,C,143700573,2,43700573,20240125030000,STOP0005,20240125033000,STOP0000,073,2,04,1,14266,35
20240124,03,100035000574,MM101,C,143700574,1,43700574,20240125040000,STOP0019,20240125043000,STOP0014,074,0,04,1,23883,36
20240124,03,100035000575,MM101,C,143700575,1,43700575,20240125050000,STOP0014,20240125053000,STOP0005,075,0,02,1,19299,36
20240125,03,100035000576,MM101,C,143700576,1,43700576,20240125060000,STOP0014,20240125063000,STOP0018,076,1,02,1,17940,45
20240125,03,100035000577,MM101,C,143700577,1,43700577,20240125070000,STOP0019,20240125073000,STOP0017,077,0,02,1,1104,49
20240125,03,100035000578,MM101,C,143700578,2,43700578,20240125080000,STOP0008,20240125083000,STOP0005,078,1,03,1,3047,39
20240125,03,100035000579,MM101,C,143700579,2,43700579,20240125090000,STOP0003,20240125093000,STOP0012,079,2,02,1,17529,57
20240125,03,100035000580,MM101,C,143700580,2,43700580,20240125100000,STOP0017,20240125103000,STOP0000,080,2,01,1,18257,50
20240125,03,100035000581,MM101,C,143700581,2,43700581,20240125110000,STOP0017,20240125113000,STOP0012,081,1,04,1,17682,25
20240125,03,100035000582,MM101,C,143700582,1,43700582,20240125120000,STOP0004,20240125123000,STOP0006,082,2,03,1,20622,14
20240125,03,100035000583,MM101,C,143700583,1,43700583,20240125130000,STOP0019,20240125133000,STOP0014,083,0,03,1,9837,20
20240125,03,100035000584,MM101,C,143700584,2,43700584,20240125140000,STOP0010,20240125143000,STOP0011,084,2,03,1,16407,11
20240125,03,100035000585,MM101,C,143700585,2,43700585,20240125150000,STOP0004,20240125153000,STOP0000,085,0,03,1,7382,8
20240125,03,100035000586,MM101,C,143700586,2,43700586,20240125160000,STOP0003,20240125163000,STOP0014,086,1,03,1,19895,31
20240125,03,100035000587,MM101,C,143700587,2,43700587,20240125170000,STOP0011,20240125173000,STOP0003,087,1,01,1,23980,56
20240125,03,100035000588,MM101,C,143700588,2,43700588,20240125180000,STOP0001,20240125183000,STOP0012,088,2,04,1,1783,59
20240125,03,100035000589,MM101,C,143700589,1,43700589,20240125190000,STOP0012,20240125193000,STOP0004,089,2,03,1,22376,29
20240125,03,100035000590,MM101,C,143700590,1,43700590,20240125200000,STOP0009,20240125203000,STOP0001,090,0,04,1,1370,35
20240125,03,100035000591,MM101,C,143700591,1,43700591,20240125210000,STOP0008,20240125213000,STOP0000,091,0,02,1,16908,15
20240125,03,100035000592,MM101,C,143700592,2,43700592,20240125220000,STOP0009,20240125223000,STOP0015,092,2,03,1,1486,52
20240125,03,100035000593,MM101,C,143700593,2,43700593,20240125230000,STOP0006,20240125233000,STOP0005,093,2,03,1,24762,24
20240125,03,100035000594,MM101,C,143700594,2,43700594,20240126000000,STOP0003,20240126003000,STOP0015,094,1,04,1,15500,40
20240125,03,100035000595,MM101,C,143700595,2,43700595,20240126010000,STOP0018,20240126013000,STOP0013,095,1,03,1,4196,58
20240125,03,100035000596,MM101,C,143700596,1,43700596,20240126020000,STOP0009,20240126023000,STOP0002,096,1,03,1,10552,58
20240125,03,100035000597,MM101,C,143700597,1,43700597,20240126030000,STOP0002,20240126033000,STOP0014,097,2,03,1,21671,59
20240125,03,100035000598,MM101,C,143700598,2,43700598,20240126040000,STOP0018,20240126043000,STOP0002,098,2,01,1,3261,21
20240125,03,100035000599,MM101,C,143700599,1,43700599,20240126050000,STOP0001,20240126053000,STOP0001,099,2,01,1,11813,49
20240126,03,100035000600,MM101,C,143700600,1,43700600,20240126060000,STOP0019,20240126063000,STOP0000,000,1,03,1,10148,15
20240126,03,100035000601,MM101,C,143700601,2,43700601,20240126070000,STOP0009,20240126073000,STOP0008,001,2,01,1,9572,34
20240126,03,100035000602,MM101,C,143700602,2,43700602,20240126080000,STOP0001,20240126083000,STOP0008,002,0,02,1,16008,39
20240126,03,100035000603,MM101,C,143700603,2,43700603,20240126090000,STOP0001,20240126093000,STOP0006,003,2,03,1,14085,45
20240126,03,100035000604,MM101,C,143700604,2,43700604,20240126100000,STOP0016,20240126103000,STOP0002,004,2,02,1,17622,42
20240126,03,100035000605,MM101,C,143700605,2,43700605,20240126110000,STOP0015,20240126113000,STOP0017,005,2,04,1,7843,26
20240126,03,100035000606,MM101,C,143700606,2,43700606,20240126120000,STOP0015,20240126123000,STOP0010,006,2,02,1,2105,57
20240126,03,100035000607,MM101,C,143700607,1,43700607,20240126130000,STOP0013,20240126133000,STOP0006,007,2,04,1,18770,47
20240126,03,100035000608,MM101,C,143700608,1,43700608,20240126140000,STOP0006,20240126143000,STOP0008,008,0,03,1,11441,52
20240126,03,100035000609,MM101,C,143700609,2,43700609,20240126150000,STOP0010,20240126153000,STOP0000,009,0,04,1,10719,55
20240126,03,100035000610,MM101,C,143700610,1,43700610,20240126160000,STOP0000,20240126163000,STOP0013,010,2,04,1,19051,31
20240126,03,100035000611,MM101,C,143700611,2,43700611,20240126170000,STOP0010,20240126173000,STOP0019,011,1,02,1,3691,41
20240126,03,100035000612,MM101,C,143700612,2,43700612,20240126180000,STOP0003,20240126183000,STOP0005,012,2,02,1,12864,50
20240126,03,100035000613,MM101,C,143700613,2,43700613,20240126190000,STOP0006,20240126193000,STOP0006,013,2,02,1,2996,53
20240126,03,100035000614,MM101,C,143700614,2,43700614,20240126200000,STOP0014,20240126203000,STOP0009,014,2,03,1,2425,39
20240126,03,100035000615,MM101,C,143700615,1,43700615,20240126210000,STOP0017,20240126213000,STOP0006,015,1,03,1,17378,8
20240126,03,100035000616,MM101,C,143700616,2,43700616,20240126220000,STOP0011,20240126223000,STOP0001,016,1,02,1,7849,20
20240126,03,100035000617,MM101,C,143700617,1,43700617,20240126230000,STOP0016,20240126233000,STOP0003,017,1,03,1,4247,20
20240126,03,100035000618,MM101,C,143700618,2,43700618,20240127000000,STOP0000,20240127003000,STOP0016,018,0,03,1,19976,25
20240126,03,100035000619,MM101,C,143700619,2,43700619,20240127010000,STOP0010,20240127013000,STOP0000,019,1,04,1,2490,30
20240126,03,100035000620,MM101,C,143700620,2,43700620,20240127020000,STOP0000,20240127023000,STOP0009,020,0,04,1,18608,40
20240126,03,100035000621,MM101,C,143700621,1,43700621,20240127030000,STOP0014,20240127033000,STOP0018,021,0,02,1,19971,23
20240126,03,100035000622,MM101,C,143700622,2,43700622,20240127040000,STOP0009,20240127043000,STOP0014,022,1,03,1,20448,21
20240126,03,100035000623,MM101,C,143700623,2,43700623,20240127050000,STOP0006,20240127053000,STOP0009,023,1,04,1,15310,49
20240127,03,100035000624,MM101,C,143700624,2,43700624,20240127060000,STOP0001,20240127063000,STOP0018,024,1,01,1,18216,30
20240127,03,100035000625,MM101,C,143700625,1,43700625,20240127070000,STOP0009,20240127073000,STOP0011,025,0,03,1,16401,26
20240127,03,100035000626,MM101,C,143700626,1,43700626,20240127080000,STOP0003,20240127083000,STOP0015,026,2,01,1,13884,59
20240127,03,100035000627,MM101,C,143700627,1,43700627,20240127090000,STOP0011,20240127093000,STOP0008,027,1,02,1,19824,32
20240127,03,100035000628,MM101,C,143700628,2,43700628,20240127100000,STOP0018,20240127103000,STOP0014,028,1,03,1,5795,5
20240127,03,100035000629,MM101,C,143700629,1,43700629,20240127110000,STOP0010,20240127113000,STOP0016,029,1,02,1,2646,48
20240127,03,100035000630,MM101,C,143700630,2,43700630,20240127120000,STOP0007,20240127123000,STOP0013,030,0,02,1,17142,40
20240127,03,100035000631,MM101,C,143700631,1,43700631,20240127130000,STOP0017,20240127133000,STOP0017,031,0,02,1,15306,47
20240127,03,100035000632,MM101,C,143700632,1,43700632,20240127140000,STOP0010,20240127143000,STOP0001,032,2,02,1,17824,41
20240127,03,100035000633,MM101,C,143700633,2,43700633,20240127150000,STOP0010,20240127153000,STOP0003,033,1,02,1,6956,6
20240127,03,100035000634,MM101,C,143700634,1,43700634,20240127160000,STOP0012,20240127163000,STOP0017,034,0,03,1,14928,21
20240127,03,100035000635,MM101,C,143700635,2,43700635,20240127170000,STOP0002,20240127173000,STOP0006,035,2,01,1,10721,44
20240127,03,100035000636,MM101,C,143700636,2,43700636,20240127180000,STOP0011,20240127183000,STOP0012,036,1,03,1,12157,42
20240127,03,100035000637,MM101,C,143700637,1,43700637,20240127190000,STOP0002,20240127193000,STOP0014,037,0,03,1,3367,25
20240127,03,100035000638,MM101,C,143700638,2,43700638,20240127200000,STOP0009,20240127203000,STOP0000,038,1,03,1,7696,13
20240127,03,100035000639,MM101,C,143700639,2,43700639,20240127210000,STOP0016,20240127213000,STOP0010,039,1,04,1,6190,17
20240127,03,100035000640,MM101,C,143700640,1,43700640,20240127220000,STOP0001,20240127223000,STOP0009,040,0,04,1,5663,15
20240127,03,100035000641,MM101,C,143700641,1,43700641,20240127230000,STOP0016,20240127233000,STOP0004,041,0,03,1,8062,20
20240127,03,100035000642,MM101,C,143700642,2,43700642,20240128000000,STOP0015,20240128003000,STOP0015,042,0,01,1,5331,20
20240127,03,100035000643,MM101,C,143700643,1,43700643,20240128010000,STOP0001,20240128013000,STOP0010,043,1,03,1,20418,6
20240127,03,100035000644,MM101,C,143700644,2,43700644,20240128020000,STOP0019,20240128023000,STOP0005,044,1,02,1,12880,46
20240127,03,100035000645,MM101,C,143700645,2,43700645,20240128030000,STOP0005,20240128033000,STOP0008,045,2,04,1,17246,48
