구매일자,시군구,업종명_중분류,업종명_소분류,메뉴명_소분류,판매수량,단가,광역시도,행정동코드,결제금액
2023-05-09 09:00:00,마포구,중식,스테이크,불고기,8,24324,서울특별시,0105,194592
2023-02-06 20:00:00,종로구,분식,고기구이,연어초밥,5,9972,서울특별시,0102,49860
2023-08-19 04:00:00,영등포구,한식,초밥,냉면,4,6018,서울특별시,0103,24072
2023-01-29 12:00:00,강남구,일식,스테이크,필렛스테이크,1,27478,서울특별시,0101,27478
2023-02-23 11:00:00,성동구,분식,초밥,연어초밥,2,28569,서울특별시,0104,57138
2023-05-09 01:00:00,영등포구,양식,초밥,떡볶이,5,11259,서울특별시,0103,56295
2023-09-01 20:00:00,영등포구,분식,떡볶이,불고기,4,6166,서울특별시,0103,24664
2023-03-20 18:00:00,영등포구,한식,스테이크,냉면,8,22014,서울특별시,0103,176112
2023-04-29 21:00:00,종로구,일식,스테이크,필렛스테이크,8,19718,서울특별시,0102,157744
2022-11-16 04:00:00,영등포구,양식,초밥,불고기,2,27220,서울특별시,0103,54440
2022-12-13 04:00:00,성동구,양식,국수,냉면,6,19383,서울특별시,0104,116298
2022-11-21 08:00:00,종로구,분식,초밥,필렛스테이크,5,24008,서울특별시,0102,120040
2022-11-27 05:00:00,강남구,일식,떡볶이,연어초밥,1,24659,서울특별시,0101,24659
2023-09-13 04:00:00,종로구,양식,스테이크,필렛스테이크,6,5244,서울특별시,0102,31464
2023-09-03 12:00:00,강남구,일식,스테이크,연어초밥,5,8711,서울특별시,0101,43555
2023-08-27 04:00:00,종로구,분식,고기구이,떡볶이,1,24500,서울특별시,0102,24500
2022-11-21 05:00:00,성동구,한식,떡볶이,떡볶이,5,9484,서울특별시,0104,47420
2022-11-29 06:00:00,강남구,중식,국수,떡볶이,7,10153,서울특별시,0101,71071
2023-02-11 03:00:00,성동구,한식,떡볶이,불고기,3,23802,서울특별시,0104,71406
2023-05-25 18:00:00,종로구,양식,초밥,연어초밥,4,10112,서울특별시,0102,40448
2023-03-02 15:00:00,마포구,중식,떡볶이,불고기,1,8737,서울특별시,0105,8737
2023-04-27 11:00:00,성동구,중식,떡볶이,냉면,2,5337,서울특별시,0104,10674
2023-01-02 23:00:00,종로구,분식,스테이크,냉면,9,16736,서울특별시,0102,150624
2023-07-25 00:00:00,영등포구,중식,떡볶이,필렛스테이크,6,20920,서울특별시,0103,125520
2023-02-23 06:00:00,강남구,한식,스테이크,연어초밥,2,23291,서울특별시,0101,46582
2022-11-25 05:00:00,강남구,한식,떡볶이,떡볶이,5,27639,서울특별시,0101,138195
2023-07-29 08:00:00,마포구,중식,고기구이,냉면,2,21281,서울특별시,0105,42562
2023-09-25 15:00:00,마포구,분식,고기구이,필렛스테이크,4,23911,서울특별시,0105,95644
2022-11-06 08:00:00,강남구,일식,초밥,필렛스테이크,2,10265,서울특별시,0101,20530
2023-04-08 23:00:00,종로구,분식,떡볶이,떡볶이,6,13510,서울특별시,0102,81060
2023-08-29 03:00:00,강남구,중식,스테이크,냉면,6,12599,서울특별시,0101,75594
2023-07-16 01:00:00,종로구,중식,초밥,필렛스테이크,6,6625,서울특별시,0102,39750
2023-09-08 19:00:00,종로구,한식,초밥,불고기,4,29224,서울특별시,0102,116896
2023-04-01 03:00:00,종로구,중식,스테이크,연어초밥,3,11031,서울특별시,0102,33093
2023-03-16 12:00:00,영등포구,일식,떡볶이,연어초밥,3,16216,서울특별시,0103,48648
2023-07-17 04:00:00,강남구,분식,떡볶이,떡볶이,2,13923,서울특별시,0101,27846
2022-12-26 22:00:00,마포구,중식,고기구이,필렛스테이크,4,6111,서울특별시,0105,24444
2023-01-27 03:00:00,성동구,양식,초밥,떡볶이,5,27583,서울특별시,0104,137915
2023-06-07 17:00:00,성동구,양식,국수,떡볶이,7,10489,서울특별시,0104,73423
2023-07-02 08:00:00,강남구,중식,스테이크,연어초밥,1,7510,서울특별시,0101,7510
2022-12-14 13:00:00,성동구,분식,초밥,필렛스테이크,3,13560,서울특별시,0104,40680
2023-05-05 01:00:00,마포구,일식,떡볶이,불고기,8,8594,서울특별시,0105,68752
2023-03-13 20:00:00,강남구,한식,초밥,연어초밥,9,29987,서울특별시,0101,269883
2023-05-02 15:00:00,성동구,분식,스테이크,불고기,9,9724,서울특별시,0104,87516
2023-10-15 21:00:00,종로구,분식,고기구이,필렛스테이크,3,12567,서울특별시,0102,37701
2022-11-28 21:00:00,성동구,한식,떡볶이,떡볶이,2,11779,서울특별시,0104,23558
2023-10-29 09:00:00,영등포구,분식,고기구이,필렛스테이크,2,5659,서울특별시,0103,11318
2023-04-13 15:00:00,마포구,분식,국수,떡볶이,2,5322,서울특별시,0105,10644
2023-08-09 01:00:00,강남구,분식,떡볶이,냉면,9,17823,서울특별시,0101,160407
2023-04-04 12:00:00,종로구,중식,떡볶이,떡볶이,8,10818,서울특별시,0102,86544
2023-02-22 04:00:00,종로구,양식,초밥,연어초밥,8,7090,서울특별시,0102,56720
2023-08-08 12:00:00,종로구,일식,초밥,필렛스테이크,7,12284,서울특별시,0102,85988
2023-07-09 08:00:00,종로구,양식,고기구이,필렛스테이크,4,11851,서울특별시,0102,47404
2022-12-23 10:00:00,종로구,양식,떡볶이,필렛스테이크,5,15601,서울특별시,0102,78005
2023-07-15 19:00:00,강남구,양식,고기구이,냉면,8,29809,서울특별시,0101,238472
2023-08-02 03:00:00,성동구,일식,고기구이,필렛스테이크,8,12672,서울특별시,0104,101376
2023-03-22 04:00:00,영등포구,양식,초밥,필렛스테이크,5,22615,서울특별시,0103,113075
2023-10-03 23:00:00,마포구,일식,고기구이,떡볶이,8,24212,서울특별시,0105,193696
2023-06-22 07:00:00,성동구,한식,고기구이,연어초밥,4,6266,서울특별시,0104,25064
2023-03-02 10:00:00,강남구,한식,스테이크,연어초밥,4,17532,서울특별시,0101,70128
2022-11-04 21:00:00,강남구,분식,스테이크,연어초밥,8,16217,서울특별시,0101,129736
2023-07-04 17:00:00,영등포구,분식,국수,불고기,4,17692,서울특별시,0103,70768
2023-01-16 02:00:00,영등포구,일식,스테이크,불고기,7,9290,서울특별시,0103,65030
2023-08-03 09:00:00,종로구,한식,스테이크,불고기,5,16626,서울특별시,0102,83130
2023-05-11 03:00:00,성동구,양식,국수,필렛스테이크,3,8073,서울특별시,0104,24219
2023-04-19 21:00:00,영등포구,한식,스테이크,연어초밥,2,28645,서울특별시,0103,57290
2022-12-30 14:00:00,성동구,중식,초밥,떡볶이,6,19676,서울특별시,0104,118056
2023-07-18 00:00:00,강남구,중식,떡볶이,필렛스테이크,5,5862,서울특별시,0101,29310
2022-12-31 09:00:00,마포구,한식,고기구이,불고기,4,17641,서울특별시,0105,70564
2023-04-02 01:00:00,종로구,분식,국수,불고기,7,28158,서울특별시,0102,197106
2023-09-01 10:00:00,영등포구,일식,국수,냉면,1,23571,서울특별시,0103,23571
2023-10-02 01:00:00,영등포구,중식,국수,떡볶이,1,11823,서울특별시,0103,11823
2023-10-27 02:00:00,마포구,일식,떡볶이,불고기,9,27307,서울특별시,0105,245763
2023-10-15 18:00:00,종로구,한식,스테이크,불고기,6,9638,서울특별시,0102,57828
2023-05-22 09:00:00,종로구,일식,초밥,불고기,5,11167,서울특별시,0102,55835
2023-01-12 23:00:00,종로구,일식,초밥,연어초밥,1,8874,서울특별시,0102,8874
2023-09-02 10:00:00,종로구,중식,떡볶이,떡볶이,6,28074,서울특별시,0102,168444
2023-08-19 19:00:00,강남구,분식,초밥,필렛스테이크,4,22922,서울특별시,0101,91688
2023-10-27 12:00:00,강남구,중식,국수,연어초밥,6,17949,서울특별시,0101,107694
2023-06-25 23:00:00,종로구,한식,고기구이,불고기,1,21697,서울특별시,0102,21697
2022-12-22 13:00:00,영등포구,일식,국수,냉면,5,11470,서울특별시,0103,57350
2023-05-03 01:00:00,종로구,분식,스테이크,연어초밥,6,6766,서울특별시,0102,40596
2023-04-13 04:00:00,종로구,중식,초밥,냉면,3,26144,서울특별시,0102,78432
2023-09-03 20:00:00,성동구,한식,초밥,필렛스테이크,1,29105,서울특별시,0104,29105
2023-03-23 21:00:00,종로구,분식,초밥,떡볶이,9,5888,서울특별시,0102,52992
2023-02-28 14:00:00,마포구,일식,떡볶이,냉면,7,6292,서울특별시,0105,44044
2022-11-30 03:00:00,성동구,한식,떡볶이,냉면,6,18987,서울특별시,0104,113922
2023-09-01 03:00:00,강남구,양식,고기구이,불고기,7,6075,서울특별시,0101,42525
2023-08-02 23:00:00,종로구,중식,고기구이,필렛스테이크,7,23040,서울특별시,0102,161280
2022-11-16 00:00:00,강남구,분식,국수,연어초밥,2,28633,서울특별시,0101,57266
2023-04-07 21:00:00,종로구,중식,떡볶이,냉면,5,11999,서울특별시,0102,59995
2023-04-24 15:00:00,종로구,일식,초밥,냉면,8,12358,서울특별시,0102,98864
2023-04-20 20:00:00,강남구,일식,떡볶이,불고기,3,26587,서울특별시,0101,79761
2023-10-01 12:00:00,강남구,중식,스테이크,연어초밥,9,13904,서울특별시,0101,125136
2022-12-25 20:00:00,영등포구,일식,초밥,필렛스테이크,1,11007,서울특별시,0103,11007
2023-02-20 12:00:00,성동구,한식,국수,냉면,3,7106,서울특별시,0104,21318
2023-01-05 20:00:00,종로구,양식,국수,불고기,4,25996,서울특별시,0102,103984
2023-01-28 20:00:00,마포구,양식,고기구이,연어초밥,6,28147,서울특별시,0105,168882
2023-09-27 05:00:00,종로구,분식,초밥,필렛스테이크,2,6963,서울특별시,0102,13926
2023-10-09 11:00:00,마포구,중식,국수,냉면,3,25073,서울특별시,0105,75219
2022-11-17 06:00:00,종로구,중식,국수,냉면,6,8998,서울특별시,0102,53988
2023-06-19 02:00:00,영등포구,일식,고기구이,불고기,3,8471,서울특별시,0103,25413
2023-01-24 18:00:00,성동구,양식,스테이크,필렛스테이크,8,14524,서울특별시,0104,116192
2023-01-10 02:00:00,강남구,분식,떡볶이,떡볶이,8,15917,서울특별시,0101,127336
2023-02-15 07:00:00,마포구,한식,초밥,필렛스테이크,3,26351,서울특별시,0105,79053
2023-01-10 18:00:00,종로구,중식,초밥,연어초밥,6,22493,서울특별시,0102,134958
2023-04-28 10:00:00,영등포구,중식,떡볶이,필렛스테이크,3,8614,서울특별시,0103,25842
2023-10-29 10:00:00,성동구,중식,초밥,냉면,4,19601,서울특별시,0104,78404
2023-06-02 11:00:00,성동구,일식,스테이크,불고기,7,26885,서울특별시,0104,188195
2023-07-22 06:00:00,강남구,분식,초밥,냉면,3,21552,서울특별시,0101,64656
2023-04-29 13:00:00,마포구,한식,초밥,필렛스테이크,2,10743,서울특별시,0105,21486
2022-11-06 01:00:00,성동구,분식,초밥,필렛스테이크,3,8220,서울특별시,0104,24660
2022-12-01 14:00:00,마포구,양식,스테이크,떡볶이,9,16312,서울특별시,0105,146808
2023-02-06 21:00:00,영등포구,양식,스테이크,떡볶이,3,16804,서울특별시,0103,50412
2023-01-28 16:00:00,성동구,양식,초밥,냉면,4,13818,서울특별시,0104,55272
2023-09-03 00:00:00,영등포구,한식,고기구이,불고기,6,7731,서울특별시,0103,46386
2023-09-04 02:00:00,마포구,양식,떡볶이,냉면,1,7953,서울특별시,0105,7953
2023-09-07 22:00:00,마포구,중식,떡볶이,떡볶이,3,18224,서울특별시,0105,54672
2023-06-21 02:00:00,마포구,일식,고기구이,떡볶이,2,28607,서울특별시,0105,57214
2023-05-22 11:00:00,영등포구,양식,국수,불고기,9,19948,서울특별시,0103,179532
2023-06-25 07:00:00,성동구,양식,떡볶이,불고기,9,15954,서울특별시,0104,143586
2023-03-29 02:00:00,종로구,중식,국수,연어초밥,7,28282,서울특별시,0102,197974
2023-07-02 23:00:00,영등포구,중식,떡볶이,필렛스테이크,3,22258,서울특별시,0103,66774
2023-08-17 05:00:00,성동구,일식,스테이크,떡볶이,6,22947,서울특별시,0104,137682
2023-08-05 17:00:00,강남구,한식,떡볶이,필렛스테이크,6,19381,서울특별시,0101,116286
2023-06-12 11:00:00,성동구,양식,고기구이,냉면,8,24072,서울특별시,0104,192576
2022-11-22 03:00:00,강남구,한식,초밥,불고기,2,17542,서울특별시,0101,35084
2023-07-22 21:00:00,영등포구,일식,초밥,필렛스테이크,7,20551,서울특별시,0103,143857
2023-03-14 11:00:00,영등포구,양식,떡볶이,연어초밥,2,20414,서울특별시,0103,40828
2023-07-29 17:00:00,영등포구,한식,국수,떡볶이,6,23816,서울특별시,0103,142896
2023-05-16 09:00:00,영등포구,분식,국수,연어초밥,8,27458,서울특별시,0103,219664
2023-09-17 18:00:00,영등포구,중식,고기구이,연어초밥,1,12356,서울특별시,0103,12356
2023-03-04 05:00:00,영등포구,한식,스테이크,냉면,2,22482,서울특별시,0103,44964
2023-10-06 01:00:00,영등포구,양식,떡볶이,불고기,8,5791,서울특별시,0103,46328
2023-09-04 10:00:00,영등포구,일식,고기구이,떡볶이,1,18312,서울특별시,0103,18312
2023-03-01 12:00:00,성동구,양식,국수,떡볶이,7,27467,서울특별시,0104,192269
2023-04-25 16:00:00,영등포구,양식,국수,불고기,5,21129,서울특별시,0103,105645
2023-05-13 10:00:00,성동구,일식,떡볶이,필렛스테이크,4,11692,서울특별시,0104,46768
2023-08-07 19:00:00,마포구,분식,초밥,냉면,8,20159,서울특별시,0105,161272
2023-07-09 21:00:00,마포구,중식,국수,연어초밥,8,13943,서울특별시,0105,111544
2023-09-07 04:00:00,강남구,일식,국수,떡볶이,3,15828,서울특별시,0101,47484
2023-03-15 15:00:00,성동구,한식,초밥,떡볶이,1,10702,서울특별시,0104,10702
2023-05-03 18:00:00,종로구,양식,국수,불고기,2,20619,서울특별시,0102,41238
2023-04-06 20:00:00,강남구,중식,고기구이,냉면,1,9958,서울특별시,0101,9958
2023-09-28 02:00:00,성동구,양식,떡볶이,떡볶이,9,16089,서울특별시,0104,144801
2023-02-20 00:00:00,강남구,분식,초밥,떡볶이,6,28481,서울특별시,0101,170886
2023-06-02 17:00:00,마포구,분식,국수,불고기,7,23940,서울특별시,0105,167580
2022-12-14 17:00:00,성동구,분식,스테이크,떡볶이,3,15358,서울특별시,0104,46074
2023-09-06 12:00:00,마포구,한식,스테이크,연어초밥,8,29222,서울특별시,0105,233776
2023-03-20 20:00:00,성동구,한식,고기구이,연어초밥,7,5348,서울특별시,0104,37436
2023-03-04 23:00:00,마포구,분식,고기구이,불고기,7,28996,서울특별시,0105,202972
2023-06-01 04:00:00,강남구,중식,고기구이,필렛스테이크,5,13803,서울특별시,0101,69015
2023-05-01 14:00:00,마포구,한식,스테이크,필렛스테이크,7,25518,서울특별시,0105,178626
2023-09-05 16:00:00,강남구,중식,스테이크,필렛스테이크,5,28687,서울특별시,0101,143435
2023-05-13 10:00:00,종로구,분식,스테이크,필렛스테이크,4,20043,서울특별시,0102,80172
2023-05-08 04:00:00,강남구,중식,스테이크,떡볶이,6,20262,서울특별시,0101,121572
2022-12-09 05:00:00,영등포구,한식,초밥,떡볶이,3,23733,서울특별시,0103,71199
2022-11-08 23:00:00,성동구,양식,초밥,필렛스테이크,9,10993,서울특별시,0104,98937
2023-03-26 02:00:00,종로구,한식,스테이크,떡볶이,7,9451,서울특별시,0102,66157
2023-10-30 09:00:00,마포구,중식,국수,필렛스테이크,7,13591,서울특별시,0105,95137
2023-09-30 22:00:00,성동구,한식,떡볶이,필렛스테이크,7,16975,서울특별시,0104,118825
2023-06-17 23:00:00,성동구,양식,떡볶이,연어초밥,5,23571,서울특별시,0104,117855
2023-06-18 15:00:00,마포구,일식,떡볶이,필렛스테이크,9,11432,서울특별시,0105,102888
2023-03-23 12:00:00,영등포구,분식,떡볶이,불고기,2,19119,서울특별시,0103,38238
2023-01-04 14:00:00,종로구,중식,국수,연어초밥,6,5087,서울특별시,0102,30522
2022-11-04 02:00:00,마포구,중식,고기구이,연어초밥,1,5773,서울특별시,0105,5773
2023-03-04 08:00:00,영등포구,한식,초밥,떡볶이,3,29168,서울특별시,0103,87504
2023-02-24 04:00:00,성동구,중식,스테이크,불고기,6,26257,서울특별시,0104,157542
2023-01-09 18:00:00,종로구,일식,스테이크,필렛스테이크,5,26596,서울특별시,0102,132980
2023-02-03 08:00:00,종로구,한식,국수,불고기,9,13217,서울특별시,0102,118953
2022-11-10 00:00:00,강남구,일식,국수,떡볶이,6,17842,서울특별시,0101,107052
2023-06-10 07:00:00,종로구,분식,초밥,떡볶이,4,21867,서울특별시,0102,87468
2023-10-04 15:00:00,강남구,양식,떡볶이,냉면,4,11353,서울특별시,0101,45412
2023-07-10 11:00:00,성동구,양식,고기구이,떡볶이,6,23611,서울특별시,0104,141666
2023-04-13 03:00:00,강남구,분식,국수,연어초밥,8,22324,서울특별시,0101,178592
2023-04-02 23:00:00,성동구,양식,국수,떡볶이,3,15181,서울특별시,0104,45543
2023-02-20 22:00:00,마포구,양식,떡볶이,필렛스테이크,6,15870,서울특별시,0105,95220
2022-12-22 20:00:00,성동구,분식,초밥,불고기,6,12683,서울특별시,0104,76098
2023-06-06 20:00:00,영등포구,한식,고기구이,냉면,1,25083,서울특별시,0103,25083
2023-05-26 05:00:00,강남구,분식,국수,연어초밥,9,29672,서울특별시,0101,267048
2022-11-03 15:00:00,마포구,중식,고기구이,냉면,6,29987,서울특별시,0105,179922
2023-04-01 06:00:00,강남구,양식,초밥,불고기,3,24284,서울특별시,0101,72852
2023-02-10 05:00:00,성동구,분식,떡볶이,떡볶이,6,13727,서울특별시,0104,82362
2023-01-01 23:00:00,성동구,일식,초밥,떡볶이,7,24527,서울특별시,0104,171689
2023-07-14 22:00:00,강남구,한식,떡볶이,연어초밥,9,11110,서울특별시,0101,99990
2023-05-11 10:00:00,성동구,중식,스테이크,냉면,1,27414,서울특별시,0104,27414
2023-06-19 17:00:00,강남구,일식,떡볶이,불고기,4,11684,서울특별시,0101,46736
2023-07-18 17:00:00,종로구,분식,국수,떡볶이,2,15071,서울특별시,0102,30142
2023-10-24 10:00:00,마포구,분식,떡볶이,냉면,6,7333,서울특별시,0105,43998
2023-08-20 05:00:00,마포구,일식,국수,불고기,5,7033,서울특별시,0105,35165
2023-06-14 20:00:00,종로구,분식,초밥,냉면,5,14851,서울특별시,0102,74255
2023-09-17 00:00:00,마포구,일식,스테이크,연어초밥,9,18755,서울특별시,0105,168795
2023-04-23 19:00:00,마포구,일식,국수,필렛스테이크,5,5435,서울특별시,0105,27175
2023-10-25 11:00:00,성동구,분식,국수,냉면,4,26154,서울특별시,0104,104616
2023-08-05 04:00:00,강남구,양식,고기구이,떡볶이,1,7859,서울특별시,0101,7859
2023-06-25 22:00:00,종로구,일식,고기구이,필렛스테이크,3,29960,서울특별시,0102,89880
2023-09-25 20:00:00,성동구,일식,초밥,떡볶이,9,11792,서울특별시,0104,106128
2023-05-07 12:00:00,마포구,양식,떡볶이,냉면,5,14474,서울특별시,0105,72370
2023-07-21 08:00:00,마포구,양식,국수,필렛스테이크,9,8996,서울특별시,0105,80964
2023-02-12 15:00:00,영등포구,일식,초밥,냉면,5,25610,서울특별시,0103,128050
2023-10-17 15:00:00,종로구,한식,떡볶이,필렛스테이크,5,23303,서울특별시,0102,116515
2023-06-15 22:00:00,마포구,한식,스테이크,필렛스테이크,4,6963,서울특별시,0105,27852
2023-08-12 16:00:00,종로구,한식,고기구이,냉면,6,7640,서울특별시,0102,45840
2023-04-17 17:00:00,종로구,일식,초밥,떡볶이,1,20228,서울특별시,0102,20228
2023-09-12 13:00:00,마포구,양식,고기구이,떡볶이,1,26649,서울특별시,0105,26649
2022-11-28 00:00:00,영등포구,분식,국수,떡볶이,5,7745,서울특별시,0103,38725
2022-12-12 12:00:00,종로구,중식,국수,냉면,6,10527,서울특별시,0102,63162
2023-05-04 14:00:00,강남구,양식,스테이크,필렛스테이크,5,18633,서울특별시,0101,93165
2023-07-25 15:00:00,영등포구,양식,고기구이,불고기,4,7714,서울특별시,0103,30856
2023-08-22 14:00:00,마포구,한식,국수,불고기,3,12613,서울특별시,0105,37839
2023-04-10 05:00:00,영등포구,중식,국수,떡볶이,7,5252,서울특별시,0103,36764
2023-06-25 12:00:00,성동구,중식,국수,불고기,6,17478,서울특별시,0104,104868
2023-05-21 08:00:00,종로구,분식,스테이크,떡볶이,1,22880,서울특별시,0102,22880
2023-10-17 00:00:00,성동구,분식,국수,연어초밥,5,15299,서울특별시,0104,76495
2023-06-27 02:00:00,성동구,분식,국수,냉면,7,11415,서울특별시,0104,79905
2023-04-01 17:00:00,성동구,일식,초밥,불고기,8,15609,서울특별시,0104,124872
2023-10-20 01:00:00,성동구,일식,스테이크,필렛스테이크,3,17737,서울특별시,0104,53211
2022-12-10 01:00:00,영등포구,중식,고기구이,필렛스테이크,9,9142,서울특별시,0103,82278
2023-10-25 10:00:00,종로구,양식,떡볶이,연어초밥,6,7790,서울특별시,0102,46740
2022-12-27 01:00:00,성동구,한식,떡볶이,떡볶이,4,9545,서울특별시,0104,38180
2023-02-13 22:00:00,마포구,중식,스테이크,냉면,6,29632,서울특별시,0105,177792
2023-08-27 01:00:00,마포구,한식,초밥,연어초밥,8,23073,서울특별시,0105,184584
2023-07-26 02:00:00,종로구,일식,스테이크,냉면,3,8134,서울특별시,0102,24402
2023-10-20 05:00:00,성동구,중식,초밥,연어초밥,2,12534,서울특별시,0104,25068
2023-08-01 00:00:00,강남구,한식,국수,불고기,4,15298,서울특별시,0101,61192
2023-06-20 21:00:00,영등포구,중식,국수,연어초밥,1,9530,서울특별시,0103,9530
2023-03-07 03:00:00,영등포구,분식,고기구이,연어초밥,8,26291,서울특별시,0103,210328
2022-11-02 17:00:00,종로구,일식,떡볶이,연어초밥,9,28514,서울특별시,0102,256626
2022-12-16 02:00:00,마포구,분식,국수,연어초밥,6,11122,서울특별시,0105,66732
2023-02-17 09:00:00,마포구,분식,국수,필렛스테이크,9,5413,서울특별시,0105,48717
2022-11-15 21:00:00,강남구,분식,떡볶이,연어초밥,1,11674,서울특별시,0101,11674
2023-05-04 23:00:00,종로구,중식,초밥,냉면,6,19563,서울특별시,0102,117378
2023-08-10 23:00:00,종로구,분식,스테이크,냉면,4,25212,서울특별시,0102,100848
2023-10-17 15:00:00,마포구,분식,국수,필렛스테이크,3,13488,서울특별시,0105,40464
2023-04-28 06:00:00,영등포구,분식,국수,떡볶이,3,11833,서울특별시,0103,35499
2023-09-15 12:00:00,성동구,중식,스테이크,필렛스테이크,5,11221,서울특별시,0104,56105
2023-10-25 18:00:00,마포구,중식,초밥,필렛스테이크,6,5071,서울특별시,0105,30426
2023-09-10 00:00:00,성동구,일식,고기구이,떡볶이,2,5350,서울특별시,0104,10700
2023-04-19 06:00:00,강남구,분식,떡볶이,떡볶이,6,15697,서울특별시,0101,94182
2023-02-27 09:00:00,강남구,분식,초밥,연어초밥,9,20438,서울특별시,0101,183942
2023-10-23 00:00:00,종로구,일식,스테이크,불고기,1,5313,서울특별시,0102,5313
2023-01-28 01:00:00,종로구,한식,국수,필렛스테이크,8,10007,서울특별시,0102,80056
2023-03-30 19:00:00,성동구,일식,초밥,필렛스테이크,6,27744,서울특별시,0104,166464
2022-11-27 22:00:00,강남구,양식,스테이크,냉면,4,29751,서울특별시,0101,119004
2023-08-16 22:00:00,종로구,일식,떡볶이,떡볶이,7,21045,서울특별시,0102,147315
2023-06-25 13:00:00,종로구,중식,국수,떡볶이,6,18041,서울특별시,0102,108246
2022-12-01 21:00:00,강남구,중식,스테이크,냉면,7,19575,서울특별시,0101,137025
2023-01-20 18:00:00,강남구,한식,떡볶이,연어초밥,1,14262,서울특별시,0101,14262
2023-05-22 05:00:00,강남구,중식,스테이크,불고기,1,10039,서울특별시,0101,10039
2023-05-16 17:00:00,영등포구,양식,고기구이,불고기,6,14398,서울특별시,0103,86388
2023-08-19 23:00:00,영등포구,중식,고기구이,냉면,3,22498,서울특별시,0103,67494
2023-02-05 20:00:00,영등포구,분식,국수,냉면,3,21565,서울특별시,0103,64695
2023-10-03 15:00:00,영등포구,한식,고기구이,냉면,4,21931,서울특별시,0103,87724
2023-04-11 19:00:00,성동구,일식,스테이크,불고기,7,20218,서울특별시,0104,141526
2023-08-27 10:00:00,마포구,일식,떡볶이,연어초밥,2,6511,서울특별시,0105,13022
2023-01-26 18:00:00,영등포구,분식,초밥,필렛스테이크,9,20661,서울특별시,0103,185949
2022-11-14 11:00:00,성동구,분식,초밥,냉면,4,27021,서울특별시,0104,108084
2022-11-21 01:00:00,성동구,일식,스테이크,연어초밥,2,21222,서울특별시,0104,42444
2023-03-16 16:00:00,성동구,양식,초밥,냉면,1,19485,서울특별시,0104,19485
2023-10-13 23:00:00,강남구,양식,초밥,필렛스테이크,8,10598,서울특별시,0101,84784
2022-11-18 17:00:00,마포구,일식,초밥,필렛스테이크,2,24811,서울특별시,0105,49622
2023-03-15 07:00:00,강남구,한식,국수,떡볶이,4,16289,서울특별시,0101,65156
2022-12-10 18:00:00,영등포구,일식,고기구이,불고기,7,11572,서울특별시,0103,81004
2023-10-06 03:00:00,성동구,중식,초밥,떡볶이,5,17246,서울특별시,0104,86230
2023-07-04 20:00:00,영등포구,일식,떡볶이,냉면,3,8051,서울특별시,0103,24153
2023-08-05 15:00:00,종로구,양식,고기구이,불고기,1,28159,서울특별시,0102,28159
2023-07-18 15:00:00,마포구,중식,국수,필렛스테이크,7,22561,서울특별시,0105,157927
2023-06-28 04:00:00,강남구,중식,국수,불고기,5,13163,서울특별시,0101,65815
2023-08-09 15:00:00,종로구,분식,떡볶이,불고기,1,24847,서울특별시,0102,24847
2022-11-03 22:00:00,마포구,중식,초밥,떡볶이,2,6354,서울특별시,0105,12708
2023-09-12 01:00:00,성동구,한식,초밥,냉면,6,14650,서울특별시,0104,87900
2023-07-28 08:00:00,강남구,양식,스테이크,연어초밥,2,21284,서울특별시,0101,42568
2023-07-28 04:00:00,성동구,양식,국수,냉면,4,5592,서울특별시,0104,22368
2023-03-24 05:00:00,마포구,분식,스테이크,불고기,2,22718,서울특별시,0105,45436
2023-08-19 13:00:00,강남구,양식,고기구이,불고기,8,25456,서울특별시,0101,203648
2023-03-19 23:00:00,영등포구,분식,고기구이,불고기,6,19853,서울특별시,0103,119118
2022-11-18 19:00:00,영등포구,일식,떡볶이,연어초밥,8,10152,서울특별시,0103,81216
2023-09-27 11:00:00,강남구,중식,스테이크,연어초밥,1,23727,서울특별시,0101,23727
2023-01-25 09:00:00,종로구,분식,고기구이,불고기,4,13475,서울특별시,0102,53900
2022-12-08 02:00:00,강남구,중식,초밥,냉면,3,23397,서울특별시,0101,70191
2023-06-15 09:00:00,강남구,중식,고기구이,냉면,6,20705,서울특별시,0101,124230
2023-01-25 01:00:00,영등포구,분식,스테이크,연어초밥,8,7335,서울특별시,0103,58680
2023-09-09 09:00:00,영등포구,분식,스테이크,떡볶이,3,7498,서울특별시,0103,22494
2023-04-11 13:00:00,종로구,중식,국수,필렛스테이크,7,5379,서울특별시,0102,37653
2022-11-02 15:00:00,종로구,양식,국수,떡볶이,6,6799,서울특별시,0102,40794
2023-10-13 11:00:00,강남구,분식,국수,불고기,8,12491,서울특별시,0101,99928
2023-05-07 08:00:00,성동구,양식,국수,냉면,1,5642,서울특별시,0104,5642
2023-02-04 17:00:00,종로구,한식,국수,필렛스테이크,9,28461,서울특별시,0102,256149
2023-07-05 13:00:00,마포구,양식,국수,냉면,4,27915,서울특별시,0105,111660
2023-05-13 03:00:00,영등포구,한식,초밥,떡볶이,3,9315,서울특별시,0103,27945
2022-11-11 18:00:00,마포구,분식,떡볶이,연어초밥,2,12784,서울특별시,0105,25568
2023-08-04 13:00:00,성동구,한식,스테이크,냉면,9,23554,서울특별시,0104,211986
2023-03-27 02:00:00,종로구,분식,국수,떡볶이,8,21516,서울특별시,0102,172128
2023-07-13 18:00:00,성동구,한식,떡볶이,연어초밥,2,19540,서울특별시,0104,39080
